student_id,programme,gpa_100,gpa_200,gpa_300,final_cgpa,low_performance,predicted_final_cgpa,low_performance_probability,trajectory_delta,risk_level,intervention_priority
NG-STU-1543,Mechanical Engineering,4.7555555555555555,4.653061224489796,4.217391304347826,4.58715596330275,0,4.525956234291238,0.0008363482136922849,-0.5381642512077294,MODERATE,MONITOR
NG-STU-1544,Mechanical Engineering,3.911111111111111,2.69811320754717,2.418181818181818,3.08016877637131,1,3.020421693410742,0.6597541330085802,-1.492929292929293,CRITICAL,URGENT
NG-STU-1545,Mechanical Engineering,3.2444444444444445,2.462962962962963,1.8448275862068966,2.46360153256705,1,2.5573104870146506,0.9780864831387511,-1.399616858237548,CRITICAL,URGENT
NG-STU-1546,Mechanical Engineering,4.288888888888889,3.979591836734694,4.217391304347826,4.1743119266055,0,4.320789822671016,0.0008363482136922849,-0.07149758454106259,LOW,ROUTINE
NG-STU-1547,Mechanical Engineering,2.7111111111111112,2.377049180327869,2.480769230769231,2.60754716981132,1,2.7456955832479637,0.9532180025065312,-0.2303418803418804,CRITICAL,URGENT
NG-STU-1548,Mechanical Engineering,3.688888888888889,3.109090909090909,2.857142857142857,3.34188034188034,0,3.3208344680397377,0.14702357395714477,-0.8317460317460319,HIGH,PRIORITY
NG-STU-1549,Mechanical Engineering,4.0,3.9183673469387754,3.4347826086956523,3.88532110091743,0,3.866173986822134,0.001098244513449242,-0.5652173913043477,MODERATE,MONITOR
NG-STU-1550,Mechanical Engineering,4.2444444444444445,2.288135593220339,1.5596330275229358,3.34913793103448,0,2.9289894276716435,0.9588273135715017,-2.6848114169215087,CRITICAL,URGENT
NG-STU-1551,Mechanical Engineering,4.222222222222222,3.2549019607843137,3.630434782608696,3.80454545454545,0,3.768399596902644,0.0008363482136922849,-0.5917874396135265,MODERATE,MONITOR
NG-STU-1552,Mechanical Engineering,4.088888888888889,3.8979591836734695,3.0,3.60810810810811,0,3.5684494175479227,0.014818162994783633,-1.0888888888888886,MODERATE,MONITOR
NG-STU-1553,Mechanical Engineering,4.644444444444445,4.714285714285714,4.5,4.65137614678899,0,4.6363350727044,0.0008363482136922849,-0.14444444444444482,LOW,ROUTINE
NG-STU-1554,Mechanical Engineering,3.8,3.109090909090909,3.04,3.51931330472103,0,3.409042165909195,0.026485885569292753,-0.7599999999999998,MODERATE,MONITOR
NG-STU-1555,Mechanical Engineering,4.666666666666667,4.122448979591836,4.456521739130435,4.30733944954128,0,4.464940377585674,0.0008363482136922849,-0.21014492753623237,LOW,ROUTINE
NG-STU-1556,Mechanical Engineering,4.688888888888889,3.3333333333333335,3.68,4.05357142857143,0,3.9289710900301853,0.0008363482136922849,-1.008888888888889,MODERATE,MONITOR
NG-STU-1557,Mechanical Engineering,4.022222222222222,3.411764705882353,3.375,3.68918918918919,0,3.714551348953163,0.0008363482136922849,-0.6472222222222221,MODERATE,MONITOR
NG-STU-1558,Mechanical Engineering,4.822222222222222,4.571428571428571,4.5,4.6697247706422,0,4.652371140921879,0.0008363482136922849,-0.32222222222222197,MODERATE,MONITOR
NG-STU-1559,Mechanical Engineering,3.6222222222222222,2.981132075471698,1.967741935483871,2.94047619047619,1,2.8910769045899114,0.9040372736485396,-1.6544802867383512,CRITICAL,URGENT
NG-STU-1560,Mechanical Engineering,3.933333333333333,3.4285714285714284,4.065217391304348,4.06880733944954,0,3.955315223644903,0.0011858893505855255,0.13188405797101455,LOW,ROUTINE
NG-STU-1561,Mechanical Engineering,3.9555555555555557,2.980392156862745,3.0416666666666665,3.54054054054054,0,3.3683338731458052,0.035703541795334,-0.9138888888888892,MODERATE,MONITOR
NG-STU-1562,Mechanical Engineering,4.177777777777778,3.150943396226415,2.9565217391304346,3.46724890829694,0,3.4517219715948686,0.024291145520620526,-1.2212560386473434,MODERATE,MONITOR
NG-STU-1563,Mechanical Engineering,4.333333333333333,3.2641509433962264,3.9565217391304346,3.95495495495496,0,3.8944380821747533,0.0008363482136922849,-0.37681159420289845,MODERATE,MONITOR
NG-STU-1564,Mechanical Engineering,4.133333333333334,3.2142857142857144,2.6363636363636362,3.4504132231405,0,3.3772788546730697,0.07052567266488649,-1.4969696969696975,MODERATE,MONITOR
NG-STU-1565,Mechanical Engineering,4.111111111111111,2.9607843137254903,2.9565217391304346,3.15859030837004,0,3.3773016726367975,0.032770696941143054,-1.1545893719806761,MODERATE,MONITOR
NG-STU-1566,Mechanical Engineering,3.8222222222222224,2.740740740740741,2.1777777777777776,2.92916666666667,1,2.966611293512561,0.7869272758684219,-1.6444444444444448,CRITICAL,URGENT
NG-STU-1567,Mechanical Engineering,3.8444444444444446,3.2037037037037037,2.84,3.36909871244635,0,3.3949327960412,0.055914328624576765,-1.0044444444444447,MODERATE,MONITOR
NG-STU-1568,Mechanical Engineering,4.266666666666667,3.4489795918367347,2.811320754716981,3.57205240174673,0,3.540079203516915,0.03470303263533935,-1.4553459119496854,MODERATE,MONITOR
NG-STU-1569,Mechanical Engineering,4.2444444444444445,3.0588235294117645,2.338709677419355,3.26639344262295,0,3.091987050377118,0.452412089816436,-1.9057347670250895,CRITICAL,URGENT
NG-STU-1570,Mechanical Engineering,4.377777777777778,3.176470588235294,3.875,3.7488986784141,0,3.877797686949825,0.0013835631792026653,-0.5027777777777782,MODERATE,MONITOR
NG-STU-1571,Mechanical Engineering,4.133333333333334,2.559322033898305,1.8181818181818181,2.62365591397849,1,2.778540733496403,0.8708341733203216,-2.3151515151515154,CRITICAL,URGENT
NG-STU-1572,Mechanical Engineering,4.555555555555555,3.1372549019607843,3.130434782608696,3.61946902654867,0,3.6220215150985124,0.007347082976660444,-1.4251207729468596,MODERATE,MONITOR
NG-STU-1573,Mechanical Engineering,4.377777777777778,3.7058823529411766,3.549019607843137,3.94666666666667,0,3.9043542108326266,0.0008363482136922849,-0.8287581699346411,MODERATE,MONITOR
NG-STU-1574,Mechanical Engineering,4.311111111111111,3.310344827586207,3.1458333333333335,3.55793991416309,0,3.6545891270717568,0.0016745209849002589,-1.1652777777777774,MODERATE,MONITOR
NG-STU-1575,Mechanical Engineering,3.0,2.0588235294117645,3.3125,3.29411764705882,0,3.1370030106127675,0.20988830650769202,0.3125,HIGH,PRIORITY
NG-STU-1576,Mechanical Engineering,3.8666666666666667,2.7142857142857144,2.017543859649123,2.53479853479853,1,2.901525462785259,0.8426698312378961,-1.8491228070175438,CRITICAL,URGENT
NG-STU-1577,Mechanical Engineering,3.911111111111111,3.1176470588235294,2.557377049180328,3.02822580645161,1,3.220848109823835,0.29277428954443985,-1.353734061930783,HIGH,PRIORITY
NG-STU-1578,Mechanical Engineering,4.446808510638298,4.596153846153846,4.020833333333333,4.37444933920705,0,4.378231081643214,0.0008363482136922849,-0.4259751773049647,MODERATE,MONITOR
NG-STU-1579,Mechanical Engineering,2.8,2.338709677419355,2.4375,2.48201438848921,1,2.7456955832479637,0.9866387738105598,-0.3624999999999998,CRITICAL,URGENT
NG-STU-1580,Mechanical Engineering,3.2666666666666666,3.4107142857142856,2.611111111111111,3.35897435897436,0,3.1880512297291537,0.44852041819550387,-0.6555555555555554,HIGH,PRIORITY
NG-STU-1581,Mechanical Engineering,4.622222222222222,4.653846153846154,4.956521739130435,4.84474885844749,0,4.769074622534618,0.0008363482136922849,0.3342995169082128,LOW,ROUTINE
NG-STU-1582,Mechanical Engineering,3.1777777777777776,2.3636363636363638,1.7428571428571429,2.64944649446494,1,2.484013268960591,0.990729175521947,-1.4349206349206347,CRITICAL,URGENT
NG-STU-1583,Mechanical Engineering,4.688888888888889,4.865384615384615,4.978260869565218,4.88127853881279,0,4.80955463494748,0.0008363482136922849,0.28937198067632863,LOW,ROUTINE
NG-STU-1584,Mechanical Engineering,4.511111111111111,3.9038461538461537,4.434782608695652,4.3,0,4.396870530375224,0.0008363482136922849,-0.07632850241545874,LOW,ROUTINE
NG-STU-1585,Mechanical Engineering,4.311111111111111,4.153846153846154,4.0,4.19634703196347,0,4.209405940397694,0.0008363482136922849,-0.3111111111111109,MODERATE,MONITOR
NG-STU-1586,Mechanical Engineering,3.8444444444444446,2.7777777777777777,2.130434782608696,3.07916666666667,1,2.966611293512561,0.8426698312378961,-1.7140096618357488,CRITICAL,URGENT
NG-STU-1587,Mechanical Engineering,4.333333333333333,3.795918367346939,3.608695652173913,4.06363636363636,0,3.9530673411737465,0.0008363482136922849,-0.72463768115942,MODERATE,MONITOR
NG-STU-1588,Mechanical Engineering,4.866666666666666,4.73469387755102,4.673913043478261,4.79816513761468,0,4.76808812118246,0.0008363482136922849,-0.1927536231884055,LOW,ROUTINE
NG-STU-1589,Mechanical Engineering,4.511111111111111,2.795918367346939,3.3,3.68995633187773,0,3.509628758010628,0.003757364631489883,-1.2111111111111112,MODERATE,MONITOR
NG-STU-1590,Mechanical Engineering,3.6444444444444444,2.8214285714285716,2.8043478260869565,3.45132743362832,0,3.2191374324479956,0.3561413663705584,-0.8400966183574878,HIGH,PRIORITY
NG-STU-1591,Mechanical Engineering,4.533333333333333,3.673076923076923,3.782608695652174,4.14732142857143,0,3.988725600847071,0.0008363482136922849,-0.7507246376811594,MODERATE,MONITOR
NG-STU-1592,Mechanical Engineering,4.288888888888889,3.7755102040816326,4.021739130434782,4.04128440366972,0,4.111412902771491,0.0008363482136922849,-0.2671497584541065,LOW,ROUTINE
NG-STU-1593,Mechanical Engineering,4.2,3.163265306122449,2.5,3.53777777777778,0,3.2687322559474983,0.22591882000887048,-1.7000000000000002,HIGH,PRIORITY
NG-STU-1594,Mechanical Engineering,4.4222222222222225,3.693877551020408,3.0217391304347827,3.80542986425339,0,3.6282838849456245,0.014246602074970159,-1.4004830917874398,MODERATE,MONITOR
NG-STU-1595,Mechanical Engineering,4.022222222222222,2.736842105263158,2.8125,3.42978723404255,0,3.2991296703484796,0.1181609542950993,-1.2097222222222221,HIGH,PRIORITY
NG-STU-1596,Mechanical Engineering,3.511111111111111,3.4693877551020407,3.130434782608696,3.65596330275229,0,3.5359300774761255,0.018124719789177016,-0.3806763285024153,MODERATE,MONITOR
NG-STU-1597,Mechanical Engineering,4.5777777777777775,4.0,3.9130434782608696,4.23853211009174,0,4.1656908072490015,0.0008363482136922849,-0.6647342995169079,MODERATE,MONITOR
NG-STU-1598,Mechanical Engineering,4.555555555555555,4.0,3.260869565217391,3.91743119266055,0,3.8360414713856237,0.0016745209849002589,-1.2946859903381642,MODERATE,MONITOR
NG-STU-1599,Mechanical Engineering,4.488888888888889,3.8979591836734695,4.086956521739131,4.25688073394495,0,4.193695891213644,0.0008363482136922849,-0.4019323671497581,MODERATE,MONITOR
NG-STU-1600,Mechanical Engineering,3.888888888888889,2.7017543859649122,2.6956521739130435,3.31004366812227,0,3.203132490735935,0.28629593419343075,-1.1932367149758454,HIGH,PRIORITY
NG-STU-1601,Mechanical Engineering,4.733333333333333,4.081632653061225,3.5208333333333335,4.02272727272727,0,4.032542666353759,0.0008363482136922849,-1.2125,MODERATE,MONITOR
NG-STU-1602,Mechanical Engineering,4.266666666666667,3.5918367346938775,3.0217391304347827,3.61261261261261,0,3.5900685555614924,0.014246602074970159,-1.244927536231884,MODERATE,MONITOR
NG-STU-1603,Mechanical Engineering,4.111111111111111,2.923076923076923,2.8333333333333335,3.60515021459227,0,3.3598239203284574,0.060539708838716996,-1.2777777777777772,MODERATE,MONITOR
NG-STU-1604,Mechanical Engineering,3.6444444444444444,3.3461538461538463,3.108695652173913,3.57079646017699,0,3.520869752347994,0.018124719789177016,-0.5357487922705313,MODERATE,MONITOR
NG-STU-1605,Mechanical Engineering,2.911111111111111,2.111111111111111,2.42,2.7551867219917,1,2.637246894685781,0.989720997284131,-0.49111111111111105,CRITICAL,URGENT
NG-STU-1606,Mechanical Engineering,4.266666666666667,2.7758620689655173,2.6666666666666665,3.44444444444444,0,3.275480952597571,0.22045866187184301,-1.6,HIGH,PRIORITY
NG-STU-1607,Mechanical Engineering,3.6222222222222222,3.090909090909091,2.891304347826087,3.44933920704846,0,3.335425785947707,0.09319427507009422,-0.7309178743961353,HIGH,PRIORITY
NG-STU-1608,Mechanical Engineering,3.888888888888889,3.2884615384615383,4.130434782608695,4.07239819004525,0,3.969872733042778,0.0011858893505855255,0.2415458937198065,LOW,ROUTINE
NG-STU-1609,Mechanical Engineering,4.688888888888889,4.26530612244898,4.3478260869565215,4.55963302752294,0,4.474994569355906,0.0008363482136922849,-0.3410628019323676,MODERATE,MONITOR
NG-STU-1610,Mechanical Engineering,3.911111111111111,3.2857142857142856,3.5434782608695654,3.70044052863436,0,3.7221256831933105,0.0011858893505855255,-0.3676328502415456,MODERATE,MONITOR
NG-STU-1611,Mechanical Engineering,4.8,4.551020408163265,4.391304347826087,4.63761467889908,0,4.559472247987467,0.0008363482136922849,-0.4086956521739129,MODERATE,MONITOR
NG-STU-1612,Mechanical Engineering,4.288888888888889,3.9183673469387754,3.5217391304347827,3.95412844036697,0,3.9831581356194965,0.0008363482136922849,-0.767149758454106,MODERATE,MONITOR
NG-STU-1613,Mechanical Engineering,3.8222222222222224,2.982142857142857,2.630434782608696,3.37444933920705,0,3.290842227718533,0.19512956172638105,-1.1917874396135266,HIGH,PRIORITY
NG-STU-1614,Mechanical Engineering,4.311111111111111,3.6530612244897958,3.782608695652174,4.05504587155963,0,3.960540987321925,0.0008363482136922849,-0.5285024154589371,MODERATE,MONITOR
NG-STU-1615,Mechanical Engineering,4.266666666666667,3.979591836734694,3.088888888888889,3.84615384615385,0,3.7502862192723763,0.0044517427444289845,-1.1777777777777776,MODERATE,MONITOR
NG-STU-1616,Mechanical Engineering,3.8444444444444446,2.7962962962962963,2.5208333333333335,3.35775862068966,0,3.110651659892816,0.4824518957695502,-1.323611111111111,HIGH,PRIORITY
NG-STU-1617,Mechanical Engineering,4.0,3.4693877551020407,2.5434782608695654,3.38222222222222,0,3.316799230759636,0.18804923748203492,-1.4565217391304346,HIGH,PRIORITY
NG-STU-1618,Mechanical Engineering,4.7555555555555555,3.877551020408163,3.5833333333333335,4.09545454545455,0,4.069733590807333,0.0008363482136922849,-1.172222222222222,MODERATE,MONITOR
NG-STU-1619,Mechanical Engineering,3.8222222222222224,3.0925925925925926,3.652173913043478,3.72645739910314,0,3.6678955440619667,0.0019613569352280747,-0.17004830917874436,LOW,ROUTINE
NG-STU-1620,Mechanical Engineering,4.111111111111111,3.5510204081632653,4.0,3.94954128440367,0,3.978877407476712,0.0008363482136922849,-0.11111111111111072,LOW,ROUTINE
NG-STU-1621,Mechanical Engineering,4.288888888888889,3.938775510204082,3.760869565217391,4.12385321100917,0,4.039344912108794,0.0008363482136922849,-0.5280193236714976,MODERATE,MONITOR
NG-STU-1622,Mechanical Engineering,3.5555555555555554,3.795918367346939,4.181818181818182,3.92201834862385,0,4.015043775101115,0.003443496661564852,0.6262626262626263,LOW,ROUTINE
NG-STU-1623,Mechanical Engineering,4.7555555555555555,4.122448979591836,4.086956521739131,4.44954128440367,0,4.271973815114275,0.0008363482136922849,-0.6685990338164247,MODERATE,MONITOR
NG-STU-1624,Mechanical Engineering,4.6,4.183673469387755,3.5869565217391304,4.20361990950226,0,4.103420176826352,0.0008363482136922849,-1.0130434782608693,MODERATE,MONITOR
NG-STU-1625,Mechanical Engineering,2.2888888888888888,2.2203389830508473,2.015151515151515,1.99346405228758,1,2.3360848143414485,0.9975233514764564,-0.2737373737373736,CRITICAL,URGENT
NG-STU-1626,Mechanical Engineering,2.227272727272727,2.274193548387097,2.156862745098039,2.30147058823529,1,2.3616886028077575,0.9964122756123492,-0.07040998217468797,CRITICAL,URGENT
NG-STU-1627,Mechanical Engineering,2.2045454545454546,2.5964912280701755,2.3846153846153846,2.44117647058824,1,2.5981932356871384,0.9768594893060634,0.18006993006993,CRITICAL,URGENT
NG-STU-1628,Mechanical Engineering,3.772727272727273,3.6875,3.4347826086956523,3.6056338028169,0,3.7694072952541027,0.0020912676669811226,-0.3379446640316206,MODERATE,MONITOR
NG-STU-1629,Mechanical Engineering,4.681818181818182,4.543478260869565,4.333333333333333,4.41148325358852,0,4.516753457638736,0.0008363482136922849,-0.3484848484848486,MODERATE,MONITOR
NG-STU-1630,Mechanical Engineering,3.357142857142857,3.9,4.62,4.14084507042254,0,4.160814628355651,0.004608440773812096,1.262857142857143,LOW,ROUTINE
NG-STU-1631,Mechanical Engineering,3.6818181818181817,4.270833333333333,4.571428571428571,4.29245283018868,0,4.356924273474412,0.003443496661564852,0.8896103896103895,LOW,ROUTINE
NG-STU-1632,Mechanical Engineering,2.9,2.36,1.8666666666666667,2.31294964028777,1,2.412457679124967,0.9959399570777598,-1.0333333333333332,CRITICAL,URGENT
NG-STU-1633,Mechanical Engineering,3.6,2.8,1.8360655737704918,2.7406015037594,1,2.7264302391603428,0.939714580246737,-1.7639344262295082,CRITICAL,URGENT
NG-STU-1634,Mechanical Engineering,3.577777777777778,3.16,1.4375,2.690036900369,1,2.8305842204682876,0.8737752642987229,-2.140277777777778,CRITICAL,URGENT
NG-STU-1635,Mechanical Engineering,2.795918367346939,2.2,1.7580645161290323,2.64453125,1,2.3380041060630585,0.9964854689987838,-1.0378538512179067,CRITICAL,URGENT
NG-STU-1636,Mechanical Engineering,2.953488372093023,2.14,1.78125,2.01898734177215,1,2.3480293582558933,0.9962541346910854,-1.1722383720930232,CRITICAL,URGENT
NG-STU-1637,Mechanical Engineering,4.044444444444444,4.54,4.16,4.12442396313364,0,4.315419845778712,0.0008363482136922849,0.11555555555555586,LOW,ROUTINE
NG-STU-1638,Mechanical Engineering,2.2037037037037037,2.4166666666666665,2.2096774193548385,2.45220588235294,1,2.526035181749197,0.9893495118388901,0.005973715651134803,CRITICAL,URGENT
NG-STU-1639,Mechanical Engineering,4.27906976744186,4.18,2.8333333333333335,3.14566929133858,0,3.551890956884221,0.02460555773631687,-1.4457364341085266,MODERATE,MONITOR
NG-STU-1640,Mechanical Engineering,3.1956521739130435,2.36,2.564516129032258,2.9349593495935,1,2.8512870059067823,0.9553997030321012,-0.6311360448807855,CRITICAL,URGENT
NG-STU-1641,Mechanical Engineering,3.7333333333333334,3.66,2.2333333333333334,3.14406779661017,0,3.2020217832727,0.6208637527546148,-1.5,HIGH,PRIORITY
NG-STU-1642,Mechanical Engineering,4.177777777777778,4.3,3.6041666666666665,3.99078341013825,0,4.06463151043452,0.0008363482136922849,-0.5736111111111115,MODERATE,MONITOR
NG-STU-1643,Mechanical Engineering,4.288888888888889,4.096153846153846,4.375,4.25570776255708,0,4.350076230619088,0.0008363482136922849,0.08611111111111125,LOW,ROUTINE
NG-STU-1644,Mechanical Engineering,4.0,3.76,1.6875,2.94163424124514,1,2.997048958493662,0.570946533272792,-2.3125,CRITICAL,URGENT
NG-STU-1645,Mechanical Engineering,3.088888888888889,1.5466666666666666,1.631578947368421,2.52873563218391,1,2.298667137545099,0.9925620590083175,-1.457309941520468,CRITICAL,URGENT
NG-STU-1646,Mechanical Engineering,3.533333333333333,3.54,3.3137254901960786,3.67727272727273,0,3.6041349906891003,0.004159842689252604,-0.21960784313725457,LOW,ROUTINE
NG-STU-1647,Petroleum Engineering,3.125,2.305084745762712,2.2666666666666666,2.72161172161172,1,2.607469990017882,0.9919127752502503,-0.8583333333333334,CRITICAL,URGENT
NG-STU-1648,Petroleum Engineering,4.113636363636363,3.022222222222222,3.1911764705882355,3.62857142857143,0,3.444475503784939,0.005350095516225022,-0.9224598930481278,MODERATE,MONITOR
NG-STU-1649,Petroleum Engineering,4.212765957446808,3.9607843137254903,4.5,4.33796296296296,0,4.369849734301942,0.0011902217501633767,0.28723404255319185,LOW,ROUTINE
NG-STU-1650,Petroleum Engineering,3.74468085106383,3.4150943396226414,3.738095238095238,3.8348623853211,0,3.7693868218941695,0.0029745388042423993,-0.006585612968591725,LOW,ROUTINE
NG-STU-1651,Petroleum Engineering,4.468085106382978,4.09433962264151,4.119047619047619,4.14285714285714,0,4.264569311314334,0.0011902217501633767,-0.34903748733535966,MODERATE,MONITOR
NG-STU-1652,Petroleum Engineering,2.357142857142857,2.784313725490196,2.6,2.70682730923695,1,2.8025277979820356,0.9417975630582764,0.24285714285714288,CRITICAL,URGENT
NG-STU-1653,Petroleum Engineering,3.851063829787234,3.036363636363636,2.6470588235294117,2.99585062240664,1,3.250809812068988,0.2565813712616141,-1.2040050062578223,HIGH,PRIORITY
NG-STU-1654,Petroleum Engineering,4.340425531914893,3.8181818181818183,4.238095238095238,4.15,0,4.215434896344237,0.0011902217501633767,-0.10233029381965508,LOW,ROUTINE
NG-STU-1655,Petroleum Engineering,3.702127659574468,2.2903225806451615,3.422222222222222,2.97933884297521,1,3.3518380216639394,0.10158766138143231,-0.2799054373522458,HIGH,PRIORITY
NG-STU-1656,Petroleum Engineering,3.4893617021276597,2.581818181818182,2.7872340425531914,2.89344262295082,1,3.0492587656552796,0.5843682398636302,-0.7021276595744683,CRITICAL,URGENT
NG-STU-1657,Petroleum Engineering,3.8085106382978724,2.7241379310344827,2.2857142857142856,2.63670411985019,1,2.843962055577028,0.8219049204370582,-1.5227963525835868,CRITICAL,URGENT
NG-STU-1658,Petroleum Engineering,3.234042553191489,3.0,3.1956521739130435,3.19047619047619,0,3.3206350278313437,0.029900691660480753,-0.038390379278445685,HIGH,PRIORITY
NG-STU-1659,Petroleum Engineering,3.382978723404255,2.388888888888889,2.543859649122807,2.85774058577406,1,2.8112545902572372,0.9294675428266373,-0.8391190742814483,CRITICAL,URGENT
NG-STU-1660,Petroleum Engineering,3.574468085106383,2.9464285714285716,3.0408163265306123,3.48,0,3.282672838403494,0.13300026918538066,-0.5336517585757705,HIGH,PRIORITY
NG-STU-1661,Petroleum Engineering,3.4680851063829787,2.109375,2.739130434782609,2.77689243027888,1,2.875491446827413,0.9321282909436278,-0.7289546716003699,CRITICAL,URGENT
NG-STU-1662,Petroleum Engineering,2.978723404255319,2.2615384615384615,2.9375,2.8531746031746,1,2.875012894231085,0.8489709308790492,-0.04122340425531901,CRITICAL,URGENT
NG-STU-1663,Petroleum Engineering,4.446808510638298,4.2745098039215685,4.571428571428571,4.50462962962963,0,4.50921493059123,0.0011902217501633767,0.12462006079027343,LOW,ROUTINE
NG-STU-1664,Petroleum Engineering,3.765957446808511,2.6226415094339623,3.34,3.58260869565217,0,3.3635358743047656,0.019467270079489084,-0.425957446808511,MODERATE,MONITOR
NG-STU-1665,Petroleum Engineering,2.9574468085106385,2.019607843137255,1.9183673469387754,2.50579150579151,1,2.3145442859489513,0.9973658413951734,-1.039079461571863,CRITICAL,URGENT
NG-STU-1666,Petroleum Engineering,3.595744680851064,2.1272727272727274,3.3076923076923075,3.14876033057851,0,3.2426753933903263,0.1202570591490139,-0.2880523731587563,HIGH,PRIORITY
NG-STU-1667,Petroleum Engineering,3.4680851063829787,3.0727272727272728,3.7111111111111112,3.64125560538117,0,3.5324491160731926,0.011773704379159318,0.24302600472813252,MODERATE,MONITOR
NG-STU-1668,Petroleum Engineering,4.042553191489362,2.5606060606060606,2.9166666666666665,3.20833333333333,0,3.1952449914754233,0.12472327609017632,-1.1258865248226955,HIGH,PRIORITY
NG-STU-1669,Petroleum Engineering,3.8297872340425534,3.235294117647059,3.3333333333333335,3.38766519823789,0,3.5320828211912527,0.0016874100752780296,-0.4964539007092199,MODERATE,MONITOR
NG-STU-1670,Petroleum Engineering,4.1063829787234045,3.452830188679245,3.6136363636363638,3.82727272727273,0,3.7787325764890984,0.0011902217501633767,-0.49274661508704076,MODERATE,MONITOR
NG-STU-1671,Petroleum Engineering,3.8297872340425534,3.125,3.4358974358974357,3.60176991150442,0,3.606318298083866,0.002789912170588388,-0.3938897981451177,MODERATE,MONITOR
NG-STU-1672,Petroleum Engineering,4.340425531914893,3.7254901960784315,4.523809523809524,4.16666666666667,0,4.27029737648344,0.0011902217501633767,0.1833839918946305,LOW,ROUTINE
NG-STU-1673,Petroleum Engineering,4.851063829787234,4.490196078431373,4.476190476190476,4.60185185185185,0,4.589399745546104,0.0011902217501633767,-0.3748733535967581,MODERATE,MONITOR
NG-STU-1674,Petroleum Engineering,4.127659574468085,3.3454545454545452,3.2790697674418605,3.42424242424242,0,3.598323197738419,0.001438498616926138,-0.8485898070262246,MODERATE,MONITOR
NG-STU-1675,Petroleum Engineering,3.276595744680851,2.5762711864406778,2.6666666666666665,3.0635593220339,1,2.9892064051201865,0.8046551202276182,-0.6099290780141846,CRITICAL,URGENT
NG-STU-1676,Petroleum Engineering,3.3617021276595747,2.140625,1.9259259259259258,2.42700729927007,1,2.4414213479539186,0.9945762116292705,-1.4357762017336488,CRITICAL,URGENT
NG-STU-1677,Petroleum Engineering,3.723404255319149,2.393939393939394,2.9347826086956523,3.29460580912863,0,3.135223048144358,0.38986453853480657,-0.7886216466234965,HIGH,PRIORITY
NG-STU-1678,Petroleum Engineering,3.8085106382978724,3.0327868852459017,3.3095238095238093,3.36637931034483,0,3.4512456112873635,0.004581708990384327,-0.4989868287740631,MODERATE,MONITOR
NG-STU-1679,Petroleum Engineering,2.5531914893617023,2.25,2.3125,2.50191570881226,1,2.4979607773023345,0.9971267893425118,-0.24069148936170226,CRITICAL,URGENT
NG-STU-1680,Petroleum Engineering,3.8444444444444446,2.9473684210526314,2.4705882352941178,3.3304347826087,0,3.1221446346297386,0.44507446430073305,-1.3738562091503268,HIGH,PRIORITY
NG-STU-1681,Petroleum Engineering,3.595744680851064,1.9402985074626866,2.1296296296296298,2.5823754789272,1,2.6152990963628215,0.9927462059297639,-1.466115051221434,CRITICAL,URGENT
NG-STU-1682,Petroleum Engineering,2.893617021276596,1.6923076923076923,2.1044776119402986,2.42142857142857,1,2.4215565724797714,0.9973658413951734,-0.7891394093362973,CRITICAL,URGENT
NG-STU-1683,Petroleum Engineering,3.0425531914893615,2.234375,2.630434782608696,2.71031746031746,1,2.819467860842817,0.9343325184754433,-0.41211840888066575,CRITICAL,URGENT
NG-STU-1684,Petroleum Engineering,4.51063829787234,4.470588235294118,4.5476190476190474,4.625,0,4.535498006497899,0.0011902217501633767,0.036980749746707176,LOW,ROUTINE
NG-STU-1685,Petroleum Engineering,4.085106382978723,3.6491228070175437,2.9069767441860463,3.5948275862069,0,3.5037114520285146,0.02096386159541846,-1.1781296387926767,MODERATE,MONITOR
NG-STU-1686,Petroleum Engineering,4.595744680851064,4.098039215686274,3.6666666666666665,4.20091324200913,0,4.095566957194849,0.0011902217501633767,-0.9290780141843977,MODERATE,MONITOR
NG-STU-1687,Petroleum Engineering,4.48936170212766,3.6226415094339623,4.119047619047619,4.1743119266055,0,4.108622511013126,0.0011902217501633767,-0.3703140830800411,MODERATE,MONITOR
NG-STU-1688,Petroleum Engineering,3.872340425531915,2.6451612903225805,3.357142857142857,3.27310924369748,0,3.381498641085927,0.011123101253941154,-0.5151975683890577,MODERATE,MONITOR
NG-STU-1689,Petroleum Engineering,3.425531914893617,2.573529411764706,2.893617021276596,3.21991701244813,0,3.080573375115338,0.4407643888583137,-0.5319148936170213,CRITICAL,URGENT
NG-STU-1690,Petroleum Engineering,3.765957446808511,2.6862745098039214,2.240740740740741,2.94071146245059,1,2.843962055577028,0.9394454986820118,-1.52521670606777,CRITICAL,URGENT
NG-STU-1691,Petroleum Engineering,4.0212765957446805,3.339622641509434,3.880952380952381,3.84862385321101,0,3.773522451178894,0.0015627576298455148,-0.14032421479229962,LOW,ROUTINE
NG-STU-1692,Petroleum Engineering,4.1063829787234045,2.8983050847457625,2.64,3.1875,0,3.231346019853606,0.22168019147247026,-1.4663829787234044,HIGH,PRIORITY
NG-STU-1693,Petroleum Engineering,4.191489361702128,3.3333333333333335,3.6904761904761907,3.85321100917431,0,3.7901933987120895,0.0011902217501633767,-0.5010131712259369,MODERATE,MONITOR
